Geo Code,Geo,Crime Code,Crime,Value,Year,Indicator Code,Formule,Measure Of Unit
184,Baixo Alentejo,3,Theft of and from motor vehicles,1,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840201,Aljustrel,3,Theft of and from motor vehicles,1.1,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840202,Almodôvar,3,Theft of and from motor vehicles,0.6,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840203,Alvito,3,Theft of and from motor vehicles,,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840204,Barrancos,3,Theft of and from motor vehicles,,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840205,Beja,3,Theft of and from motor vehicles,1.5,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840206,Castro Verde,3,Theft of and from motor vehicles,0.7,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840207,Cuba,3,Theft of and from motor vehicles,,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840208,Ferreira do Alentejo,3,Theft of and from motor vehicles,1.3,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840209,Mértola,3,Theft of and from motor vehicles,,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16I1408,Constância,3,Theft of and from motor vehicles,1.5,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16I1410,Entroncamento,3,Theft of and from motor vehicles,2.9,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16I1411,Ferreira do Zêzere,3,Theft of and from motor vehicles,,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16I1413,Mação,3,Theft of and from motor vehicles,2.5,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16I1417,Sardoal,3,Theft of and from motor vehicles,,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16I1418,Tomar,3,Theft of and from motor vehicles,1.5,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16I1419,Torres Novas,3,Theft of and from motor vehicles,2.2,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16I1420,Vila Nova da Barquinha,3,Theft of and from motor vehicles,1.2,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16I1421,Ourém,3,Theft of and from motor vehicles,0.9,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J,Beiras e Serra da Estrela,3,Theft of and from motor vehicles,1,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0501,Belmonte,3,Theft of and from motor vehicles,0.5,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0503,Covilhã,3,Theft of and from motor vehicles,1,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0504,Fundão,3,Theft of and from motor vehicles,1.3,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0902,Almeida,3,Theft of and from motor vehicles,1.3,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0903,Celorico da Beira,3,Theft of and from motor vehicles,2.4,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0904,Figueira de Castelo Rodrigo,3,Theft of and from motor vehicles,,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0905,Fornos de Algodres,3,Theft of and from motor vehicles,2.6,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0906,Gouveia,3,Theft of and from motor vehicles,0.6,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0907,Guarda,3,Theft of and from motor vehicles,0.8,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16G1806,Mangualde,3,Theft of and from motor vehicles,1.1,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16G1809,Nelas,3,Theft of and from motor vehicles,1.2,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16G1810,Oliveira de Frades,3,Theft of and from motor vehicles,1.1,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16G1811,Penalva do Castelo,3,Theft of and from motor vehicles,1.8,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16G1814,Santa Comba Dão,3,Theft of and from motor vehicles,1.3,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16G1816,São Pedro do Sul,3,Theft of and from motor vehicles,2.5,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16G1817,Sátão,3,Theft of and from motor vehicles,1.2,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16G1821,Tondela,3,Theft of and from motor vehicles,1.8,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16G1822,Vila Nova de Paiva,3,Theft of and from motor vehicles,,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16G1823,Viseu,3,Theft of and from motor vehicles,2.1,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16G1824,Vouzela,3,Theft of and from motor vehicles,2.3,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16H,Beira Baixa,3,Theft of and from motor vehicles,1.4,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16H0502,Castelo Branco,3,Theft of and from motor vehicles,1.7,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16H0505,Idanha-a-Nova,3,Theft of and from motor vehicles,1,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16H0506,Oleiros,3,Theft of and from motor vehicles,0.8,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16H0507,Penamacor,3,Theft of and from motor vehicles,,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16H0508,Proença-a-Nova,3,Theft of and from motor vehicles,0.9,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16H0511,Vila Velha de Ródão,3,Theft of and from motor vehicles,,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16I,Médio Tejo,3,Theft of and from motor vehicles,1.5,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16I0509,Sertã,3,Theft of and from motor vehicles,1.4,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16I0510,Vila de Rei,3,Theft of and from motor vehicles,2.1,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16I1401,Abrantes,3,Theft of and from motor vehicles,1.1,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16I1402,Alcanena,3,Theft of and from motor vehicles,1.5,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
170,Área Metropolitana de Lisboa,3,Theft of and from motor vehicles,3.8,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1701105,Cascais,3,Theft of and from motor vehicles,3.7,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1701106,Lisboa,3,Theft of and from motor vehicles,7.4,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1701107,Loures,3,Theft of and from motor vehicles,2.7,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1701109,Mafra,3,Theft of and from motor vehicles,1.9,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1701110,Oeiras,3,Theft of and from motor vehicles,3,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1701111,Sintra,3,Theft of and from motor vehicles,3.3,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1701114,Vila Franca de Xira,3,Theft of and from motor vehicles,2.2,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
2004202,Nordeste,3,Theft of and from motor vehicles,0.6,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
2004203,Ponta Delgada,3,Theft of and from motor vehicles,2.4,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
2004204,Povoação,3,Theft of and from motor vehicles,0.5,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
2004205,Ribeira Grande,3,Theft of and from motor vehicles,2.4,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
2004206,Vila Franca do Campo,3,Theft of and from motor vehicles,1.4,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
2004301,Angra do Heroísmo,3,Theft of and from motor vehicles,1.4,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
2004302,Vila da Praia da Vitória,3,Theft of and from motor vehicles,1.7,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
2004401,Santa Cruz da Graciosa,3,Theft of and from motor vehicles,,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
2004501,Calheta,3,Theft of and from motor vehicles,1.2,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
2004502,Velas,3,Theft of and from motor vehicles,,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
200,Região Autónoma dos Açores,3,Theft of and from motor vehicles,1.7,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
2004101,Vila do Porto,3,Theft of and from motor vehicles,,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
2004201,Lagoa,3,Theft of and from motor vehicles,2,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
3003109,Santana,3,Theft of and from motor vehicles,,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
3003110,São Vicente,3,Theft of and from motor vehicles,,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
3003201,Porto Santo,3,Theft of and from motor vehicles,,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
PT,Portugal,3,Theft of and from motor vehicles,3.3,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16D0101,Águeda,3,Theft of and from motor vehicles,1.7,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16D0102,Albergaria-a-Velha,3,Theft of and from motor vehicles,3.1,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
16D0103,Anadia,3,Theft of and from motor vehicles,1.6,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A1317,Vila Nova de Gaia,3,Theft of and from motor vehicles,6.1,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A1318,Trofa,3,Theft of and from motor vehicles,3.7,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11B,Alto Tâmega,3,Theft of and from motor vehicles,1.6,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11B1702,Boticas,3,Theft of and from motor vehicles,,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11B1703,Chaves,3,Theft of and from motor vehicles,2,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11B1706,Montalegre,3,Theft of and from motor vehicles,1.8,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11B1709,Ribeira de Pena,3,Theft of and from motor vehicles,,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11B1712,Valpaços,3,Theft of and from motor vehicles,1.5,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11B1713,Vila Pouca de Aguiar,3,Theft of and from motor vehicles,1.3,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11C,Tâmega e Sousa,3,Theft of and from motor vehicles,2.2,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11C0106,Castelo de Paiva,3,Theft of and from motor vehicles,1.3,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11C0305,Celorico de Basto,3,Theft of and from motor vehicles,0.8,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11C1301,Amarante,3,Theft of and from motor vehicles,1.3,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11C1302,Baião,3,Theft of and from motor vehicles,0.6,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11C1303,Felgueiras,3,Theft of and from motor vehicles,3.4,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11C1305,Lousada,3,Theft of and from motor vehicles,3.4,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11C1307,Marco de Canaveses,3,Theft of and from motor vehicles,1.5,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11C1309,Paços de Ferreira,3,Theft of and from motor vehicles,3,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11C1311,Penafiel,3,Theft of and from motor vehicles,2.5,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11C1804,Cinfães,3,Theft of and from motor vehicles,0.8,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11C1813,Resende,3,Theft of and from motor vehicles,1.5,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11D,Douro,3,Theft of and from motor vehicles,1.1,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11D0403,Carrazeda de Ansiães,3,Theft of and from motor vehicles,1.4,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11D0404,Freixo de Espada à Cinta,3,Theft of and from motor vehicles,1.2,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11D0409,Torre de Moncorvo,3,Theft of and from motor vehicles,0.9,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11D0914,Vila Nova de Foz Côa,3,Theft of and from motor vehicles,0.8,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11D1701,Alijó,3,Theft of and from motor vehicles,0.6,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11D1704,Mesão Frio,3,Theft of and from motor vehicles,0.8,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1500801,Albufeira,3,Theft of and from motor vehicles,4.1,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11D1707,Murça,3,Theft of and from motor vehicles,1.6,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
11D1708,Peso da Régua,3,Theft of and from motor vehicles,1.8,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1701115,Amadora,3,Theft of and from motor vehicles,3.7,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1701116,Odivelas,3,Theft of and from motor vehicles,2.3,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1701502,Alcochete,3,Theft of and from motor vehicles,3.9,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1701503,Almada,3,Theft of and from motor vehicles,4.9,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1701504,Barreiro,3,Theft of and from motor vehicles,2.6,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1701506,Moita,3,Theft of and from motor vehicles,2.1,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1701507,Montijo,3,Theft of and from motor vehicles,3.8,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1701508,Palmela,3,Theft of and from motor vehicles,1.7,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
1701510,Seixal,3,Theft of and from motor vehicles,2.2,2018,0008074,(Number of crimes/ Resident population)*1000,Permillage
